"Flights (All Carriers - Washington, DC: Ronald Reagan Washington National (Origin Airport))",,,,
Year,Month,DOMESTIC,INTERNATIONAL,TOTAL
2021,6,"7,056",28,"7,084"
2021,7,"7,556",29,"7,585"
2021,8,"7,712",18,"7,730"
2021,9,"7,837",73,"7,910"
2021,10,"8,389",121,"8,510"
2021,11,"11,454",149,"11,603"
2021,12,"11,545",157,"11,702"
2021,TOTAL,"83,542",630,"84,172"
2022,1,"10,942",121,"11,063"
2022,2,"10,852",136,"10,988"
2022,3,"12,320",153,"12,473"
2022,4,"11,776",160,"11,936"
2022,5,"12,167",234,"12,401"
2022,6,"11,513",253,"11,766"
2022,7,"12,018",242,"12,260"
2022,8,"12,051",215,"12,266"
2022,9,"12,085",214,"12,299"
2022,10,"12,596",225,"12,821"
2022,11,"11,854",305,"12,159"
2022,12,"11,446",288,"11,734"
2022,TOTAL,"141,620","2,546","144,166"
2023,1,"11,929",302,"12,231"
2023,2,"11,346",289,"11,635"
2023,3,"12,643",319,"12,962"
2023,4,"11,803",312,"12,115"
2023,5,"12,409",338,"12,747"
2023,6,"11,358",301,"11,659"
2023,7,"11,248",297,"11,545"
2023,8,"11,931",306,"12,237"
2023,9,"11,435",290,"11,725"
2023,10,"12,313",305,"12,618"
2023,11,"11,590",348,"11,938"
2023,12,"11,190",366,"11,556"
2023,TOTAL,"141,195","3,773","144,968"
2024,1,"11,055",351,"11,406"
2024,2,"11,479",345,"11,824"
2024,3,"12,195",368,"12,563"
2024,4,"11,754",354,"12,108"
2024,5,"12,162",366,"12,528"
2024,6,"11,557",348,"11,905"
2024,7,"11,832",360,"12,192"
2024,8,"11,693",364,"12,057"
2024,9,"11,745",328,"12,073"
2024,10,"12,243",314,"12,557"
2024,11,"11,770",321,"12,091"
2024,TOTAL,"129,485","3,819","133,304"
,,,,
Note: All numbers are for scheduled services.,,,,
,,,,
SOURCE: Bureau of Transportation Statistics T-100 Segment data.,,,,
