"Flights (All Carriers - Baltimore, MD: Baltimore/Washington International Thurgood Marshall (Origin Airport))",,,,
Year,Month,DOMESTIC,INTERNATIONAL,TOTAL
2016,TOTAL,"102,732","4,697","107,429"
2017,1,"8,147",397,"8,544"
2017,2,"7,297",357,"7,654"
2017,3,"8,647",401,"9,048"
2017,4,"9,020",394,"9,414"
2017,5,"9,516",388,"9,904"
2017,6,"9,687",450,"10,137"
2017,7,"9,962",481,"10,443"
2017,8,"9,733",389,"10,122"
2017,9,"8,731",271,"9,002"
2017,10,"9,341",285,"9,626"
2017,11,"9,340",358,"9,698"
2017,12,"9,296",388,"9,684"
2017,TOTAL,"108,717","4,559","113,276"
2018,1,"8,766",384,"9,150"
2018,2,"7,730",348,"8,078"
2018,3,"8,928",413,"9,341"
2018,4,"9,498",399,"9,897"
2018,5,"9,745",410,"10,155"
2018,6,"9,740",525,"10,265"
2018,7,"9,814",556,"10,370"
2018,8,"9,478",465,"9,943"
2018,9,"8,840",362,"9,202"
2018,10,"9,245",350,"9,595"
2018,11,"8,952",424,"9,376"
2018,12,"9,033",445,"9,478"
2018,TOTAL,"109,769","5,081","114,850"
2019,1,"7,928",433,"8,361"
2019,2,"6,983",351,"7,334"
2019,3,"8,850",444,"9,294"
2019,4,"8,994",413,"9,407"
2019,5,"9,437",426,"9,863"
2019,6,"9,418",493,"9,911"
2019,7,"9,705",507,"10,212"
2019,8,"9,680",434,"10,114"
2019,9,"8,840",280,"9,120"
2019,10,"9,350",348,"9,698"
2019,11,"9,197",412,"9,609"
2019,12,"9,384",432,"9,816"
2019,TOTAL,"107,766","4,973","112,739"
2020,1,"8,239",413,"8,652"
2020,2,"7,559",394,"7,953"
2020,3,"7,667",292,"7,959"
2020,4,"3,349",0,"3,349"
2020,5,"6,055",,"6,055"
2020,6,"5,097",,"5,097"
2020,7,"6,891",114,"7,005"
2020,8,"6,644",91,"6,735"
2020,9,"5,559",90,"5,649"
2020,10,"5,674",114,"5,788"
2020,11,"5,698",182,"5,880"
2020,12,"5,369",188,"5,557"
2020,TOTAL,"73,801","1,878","75,679"
2021,1,"5,049",185,"5,234"
2021,2,"4,023",159,"4,182"
2021,3,"6,177",192,"6,369"
2021,4,"6,182",201,"6,383"
2021,5,"6,698",238,"6,936"
2021,6,"6,745",233,"6,978"
2021,7,"7,045",273,"7,318"
2021,8,"6,944",267,"7,211"
2021,9,"6,750",248,"6,998"
2021,10,"7,034",278,"7,312"
2021,11,"6,933",290,"7,223"
2021,12,"6,797",322,"7,119"
2021,TOTAL,"76,377","2,886","79,263"
2022,1,"6,009",326,"6,335"
2022,2,"5,952",287,"6,239"
2022,3,"6,897",314,"7,211"
2022,4,"6,934",310,"7,244"
2022,5,"7,305",338,"7,643"
2022,6,"7,092",411,"7,503"
2022,7,"7,932",388,"8,320"
2022,8,"7,969",379,"8,348"
2022,9,"7,445",308,"7,753"
2022,10,"7,752",295,"8,047"
2022,11,"7,209",273,"7,482"
2022,12,"6,866",301,"7,167"
2022,TOTAL,"85,362","3,930","89,292"
2023,1,"7,390",288,"7,678"
2023,2,"6,702",254,"6,956"
2023,3,"7,631",339,"7,970"
2023,4,"7,767",370,"8,137"
2023,5,"8,382",427,"8,809"
2023,6,"8,024",449,"8,473"
2023,7,"8,476",504,"8,980"
2023,8,"8,486",459,"8,945"
2023,9,"8,009",315,"8,324"
2023,10,"8,858",349,"9,207"
2023,11,"8,366",351,"8,717"
2023,12,"8,439",355,"8,794"
2023,TOTAL,"96,530","4,460","100,990"
2024,1,"7,354",367,"7,721"
2024,2,"6,952",333,"7,285"
2024,3,"8,136",412,"8,548"
2024,4,"8,305",313,"8,618"
2024,5,"8,749",319,"9,068"
2024,6,"8,843",384,"9,227"
2024,7,"9,107",387,"9,494"
2024,8,"8,883",282,"9,165"
2024,9,"8,336",256,"8,592"
2024,10,"8,396",259,"8,655"
2024,11,"7,887",274,"8,161"
2024,TOTAL,"90,948","3,586","94,534"
,,,,
Note: All numbers are for scheduled services.,,,,
,,,,
SOURCE: Bureau of Transportation Statistics T-100 Segment data.,,,,
