"Flights (All Carriers - Las Vegas, NV: Harry Reid International (Origin Airport))",,,,
Year,Month,DOMESTIC,INTERNATIONAL,TOTAL
2016,6,"13,734",937,"14,671"
2016,7,"13,943",952,"14,895"
2016,8,"13,973",941,"14,914"
2016,9,"13,516",922,"14,438"
2016,10,"14,167",993,"15,160"
2016,11,"13,116",880,"13,996"
2016,12,"13,094",883,"13,977"
2016,TOTAL,"161,844","10,864","172,708"
2017,1,"13,465",894,"14,359"
2017,2,"12,040",792,"12,832"
2017,3,"13,940",875,"14,815"
2017,4,"13,511",855,"14,366"
2017,5,"14,117",900,"15,017"
2017,6,"13,935",889,"14,824"
2017,7,"14,258",931,"15,189"
2017,8,"14,193",967,"15,160"
2017,9,"13,514",907,"14,421"
2017,10,"14,387",944,"15,331"
2017,11,"13,143",850,"13,993"
2017,12,"13,314",864,"14,178"
2017,TOTAL,"163,817","10,668","174,485"
2018,1,"13,522",907,"14,429"
2018,2,"12,092",763,"12,855"
2018,3,"14,044",906,"14,950"
2018,4,"13,913",920,"14,833"
2018,5,"14,299",954,"15,253"
2018,6,"14,154",947,"15,101"
2018,7,"14,635","1,013","15,648"
2018,8,"14,592","1,005","15,597"
2018,9,"13,658",996,"14,654"
2018,10,"14,756",984,"15,740"
2018,11,"13,252",873,"14,125"
2018,12,"13,239",951,"14,190"
2018,TOTAL,"166,156","11,219","177,375"
2019,1,"13,605",963,"14,568"
2019,2,"12,023",809,"12,832"
2019,3,"14,268",908,"15,176"
2019,4,"13,880","1,023","14,903"
2019,5,"14,679",964,"15,643"
2019,6,"14,164",943,"15,107"
2019,7,"14,636",923,"15,559"
2019,8,"14,822",929,"15,751"
2019,9,"14,416",926,"15,342"
2019,10,"15,216",938,"16,154"
2019,11,"13,786",868,"14,654"
2019,12,"13,744",897,"14,641"
2019,TOTAL,"169,239","11,091","180,330"
2020,1,"14,622",979,"15,601"
2020,2,"13,521",741,"14,262"
2020,3,"10,844",467,"11,311"
2020,4,"3,755",,"3,755"
2020,5,"6,571",,"6,571"
2020,6,"5,953",1,"5,954"
2020,7,"8,855",35,"8,890"
2020,8,"9,551",42,"9,593"
2020,9,"8,074",68,"8,142"
2020,10,"9,128",71,"9,199"
2020,11,"9,303",71,"9,374"
2020,12,"8,590",104,"8,694"
2020,TOTAL,"108,767","2,579","111,346"
2021,1,"7,882",104,"7,986"
2021,2,"7,128",45,"7,173"
2021,3,"10,263",64,"10,327"
2021,4,"10,528",108,"10,636"
2021,5,"12,106",164,"12,270"
2021,6,"12,570",167,"12,737"
2021,7,"13,406",210,"13,616"
2021,8,"13,406",296,"13,702"
2021,9,"13,673",369,"14,042"
2021,10,"14,065",491,"14,556"
2021,11,"13,008",413,"13,421"
2021,12,"12,742",482,"13,224"
2021,TOTAL,"140,777","2,913","143,690"
2022,1,"12,620",474,"13,094"
2022,2,"12,026",413,"12,439"
2022,3,"13,855",505,"14,360"
2022,4,"13,573",624,"14,197"
2022,5,"14,507",737,"15,244"
2022,6,"14,824",747,"15,571"
2022,7,"15,636",758,"16,394"
2022,8,"15,671",763,"16,434"
2022,9,"15,714",791,"16,505"
2022,10,"16,571",869,"17,440"
2022,11,"15,005",746,"15,751"
2022,12,"14,474",716,"15,190"
2022,TOTAL,"174,476","8,143","182,619"
2023,1,"15,743",797,"16,540"
2023,2,"14,135",652,"14,787"
2023,3,"16,000",757,"16,757"
2023,4,"15,786",795,"16,581"
2023,5,"16,376",852,"17,228"
2023,6,"15,723",793,"16,516"
2023,7,"16,033",810,"16,843"
2023,8,"15,930",773,"16,703"
2023,9,"16,342",765,"17,107"
2023,10,"17,913",845,"18,758"
2023,11,"16,653",776,"17,429"
2023,12,"16,276",863,"17,139"
2023,TOTAL,"192,910","9,478","202,388"
2024,1,"14,971",859,"15,830"
2024,2,"14,306",837,"15,143"
2024,3,"16,251",962,"17,213"
2024,4,"15,894",947,"16,841"
2024,5,"16,628",931,"17,559"
2024,6,"15,966",867,"16,833"
2024,7,"16,268",816,"17,084"
2024,8,"16,346",837,"17,183"
2024,9,"16,016",866,"16,882"
2024,10,"17,612",955,"18,567"
2024,11,"16,243",819,"17,062"
2024,TOTAL,"176,501","9,696","186,197"
,,,,
Note: All numbers are for scheduled services.,,,,
,,,,
SOURCE: Bureau of Transportation Statistics T-100 Segment data.,,,,
