"Passengers (All Carriers - Baltimore, MD: Baltimore/Washington International Thurgood Marshall (Origin Airport))",,,,
Year,Month,DOMESTIC,INTERNATIONAL,TOTAL
2024,1,"819,012","45,581","864,593"
2024,2,"817,398","42,111","859,509"
2024,3,"1,057,003","62,536","1,119,539"
2024,4,"1,047,863","42,413","1,090,276"
2024,5,"1,175,165","50,292","1,225,457"
2024,6,"1,211,651","63,162","1,274,813"
2024,7,"1,236,605","63,800","1,300,405"
2024,8,"1,152,790","45,260","1,198,050"
2024,9,"1,001,786","36,531","1,038,317"
2024,10,"1,076,315","36,866","1,113,181"
2024,11,"972,271","38,056","1,010,327"
2024,TOTAL,"11,567,859","526,608","12,094,467"
,,,,
Note: All numbers are for scheduled services.,,,,
,,,,
SOURCE: Bureau of Transportation Statistics T-100 Market data.,,,,
