"Passengers (All Carriers - Fort Lauderdale, FL: Fort Lauderdale-Hollywood International (Origin Airport))",,,,
Year,Month,DOMESTIC,INTERNATIONAL,TOTAL
2023,12,"1,194,592","386,314","1,580,906"
2023,TOTAL,"13,344,698","3,691,968","17,036,666"
2024,1,"1,216,796","344,966","1,561,762"
2024,2,"1,163,162","313,966","1,477,128"
2024,3,"1,406,800","367,089","1,773,889"
2024,4,"1,250,531","304,428","1,554,959"
2024,5,"1,195,742","295,791","1,491,533"
2024,6,"1,101,508","270,409","1,371,917"
2024,7,"1,143,270","269,728","1,412,998"
2024,8,"1,036,204","249,545","1,285,749"
2024,TOTAL,"9,514,013","2,415,922","11,929,935"
,,,,
Note: All numbers are for scheduled services.,,,,
,,,,
SOURCE: Bureau of Transportation Statistics T-100 Market data.,,,,
