"Passengers (All Carriers - Las Vegas, NV: Harry Reid International (Origin Airport))",,,,
Year,Month,DOMESTIC,INTERNATIONAL,TOTAL
2023,6,"2,191,520","144,189","2,335,709"
2023,7,"2,228,518","133,165","2,361,683"
2023,8,"2,067,908","131,101","2,199,009"
2023,9,"2,146,642","132,250","2,278,892"
2023,10,"2,498,074","151,610","2,649,684"
2023,11,"2,183,147","130,529","2,313,676"
2023,12,"2,160,573","138,185","2,298,758"
2023,TOTAL,"26,047,885","1,594,397","27,642,282"
2024,1,"1,978,076","137,877","2,115,953"
2024,2,"1,915,519","131,543","2,047,062"
2024,3,"2,264,767","152,188","2,416,955"
2024,4,"2,208,538","160,206","2,368,744"
2024,5,"2,328,690","168,212","2,496,902"
2024,6,"2,288,465","150,654","2,439,119"
2024,7,"2,297,970","139,940","2,437,910"
2024,8,"2,155,494","137,550","2,293,044"
2024,TOTAL,"17,437,519","1,178,170","18,615,689"
,,,,
Note: All numbers are for scheduled services.,,,,
,,,,
SOURCE: Bureau of Transportation Statistics T-100 Market data.,,,,
