"Passengers (All Carriers - Newark, NJ: Newark Liberty International (Origin Airport))",,,,
Year,Month,DOMESTIC,INTERNATIONAL,TOTAL
2023,6,"1,394,607","717,004","2,111,611"
2023,7,"1,493,575","715,748","2,209,323"
2023,8,"1,526,663","725,389","2,252,052"
2023,9,"1,345,630","620,357","1,965,987"
2023,10,"1,516,642","586,472","2,103,114"
2023,11,"1,433,145","544,978","1,978,123"
2023,12,"1,422,174","607,268","2,029,442"
2023,TOTAL,"17,267,551","7,208,734","24,476,285"
2024,1,"1,236,000","502,389","1,738,389"
2024,2,"1,246,421","478,026","1,724,447"
2024,3,"1,448,955","584,658","2,033,613"
2024,4,"1,423,901","591,772","2,015,673"
2024,5,"1,505,841","680,200","2,186,041"
2024,6,"1,429,334","708,349","2,137,683"
2024,7,"1,513,973","749,673","2,263,646"
2024,8,"1,417,405","698,270","2,115,675"
2024,TOTAL,"11,221,830","4,993,337","16,215,167"
,,,,
Note: All numbers are for scheduled services.,,,,
,,,,
SOURCE: Bureau of Transportation Statistics T-100 Market data.,,,,
